True Cost 	Penalty 	Adjusted Cost
2.308464E+03	0.000000E+00	2.308464E+03
2.337328E+03	0.000000E+00	2.337328E+03
7.157906E+204	0.000000E+00	7.157906E+204
2.237046E+03	0.000000E+00	2.237046E+03
1.049529E+06	0.000000E+00	1.049529E+06
2.412695E+03	0.000000E+00	2.412695E+03
2.956417E+06	0.000000E+00	2.956417E+06
1.663696E+04	0.000000E+00	1.663696E+04
7.663241E+04	0.000000E+00	7.663241E+04
2.619952E+04	0.000000E+00	2.619952E+04
6.101654E+03	0.000000E+00	6.101654E+03
1.408542E+05	0.000000E+00	1.408542E+05
6.088294E+05	0.000000E+00	6.088294E+05
2.295324E+03	0.000000E+00	2.295324E+03
2.398534E+03	0.000000E+00	2.398534E+03
2.323832E+06	0.000000E+00	2.323832E+06
1.896610E+05	0.000000E+00	1.896610E+05
2.259104E+03	0.000000E+00	2.259104E+03
2.237761E+03	0.000000E+00	2.237761E+03
2.416648E+03	0.000000E+00	2.416648E+03
3.260483E+03	0.000000E+00	3.260483E+03
3.068573E+03	0.000000E+00	3.068573E+03
2.158680E+03	0.000000E+00	2.158680E+03
1.107682E+06	0.000000E+00	1.107682E+06
1.875121E+05	0.000000E+00	1.875121E+05
1.955350E+03	0.000000E+00	1.955350E+03
5.496683E+04	0.000000E+00	5.496683E+04
1.041649E+05	0.000000E+00	1.041649E+05
5.498686E+03	0.000000E+00	5.498686E+03
2.439909E+03	0.000000E+00	2.439909E+03
1.979182E+03	0.000000E+00	1.979182E+03
1.993914E+03	0.000000E+00	1.993914E+03
4.664717E+03	0.000000E+00	4.664717E+03
3.256018E+03	0.000000E+00	3.256018E+03
2.208919E+03	0.000000E+00	2.208919E+03
2.070118E+03	0.000000E+00	2.070118E+03
2.546845E+04	0.000000E+00	2.546845E+04
5.608531E+03	0.000000E+00	5.608531E+03
2.169760E+03	0.000000E+00	2.169760E+03
1.307693E+06	0.000000E+00	1.307693E+06
1.914033E+03	0.000000E+00	1.914033E+03
4.738098E+03	0.000000E+00	4.738098E+03
2.203689E+03	0.000000E+00	2.203689E+03
1.971621E+03	0.000000E+00	1.971621E+03
1.931866E+03	0.000000E+00	1.931866E+03
3.244456E+03	0.000000E+00	3.244456E+03
2.332663E+03	0.000000E+00	2.332663E+03
7.143196E+03	0.000000E+00	7.143196E+03
6.622893E+03	0.000000E+00	6.622893E+03
2.811069E+03	0.000000E+00	2.811069E+03
2.511632E+03	0.000000E+00	2.511632E+03
1.844150E+03	0.000000E+00	1.844150E+03
4.487474E+04	0.000000E+00	4.487474E+04
1.879110E+03	0.000000E+00	1.879110E+03
2.159674E+03	0.000000E+00	2.159674E+03
5.519121E+101	0.000000E+00	5.519121E+101
1.852217E+03	0.000000E+00	1.852217E+03
4.962632E+04	0.000000E+00	4.962632E+04
6.707132E+03	0.000000E+00	6.707132E+03
1.255422E+05	0.000000E+00	1.255422E+05
4.830481E+03	0.000000E+00	4.830481E+03
8.199455E+05	0.000000E+00	8.199455E+05
1.911050E+03	0.000000E+00	1.911050E+03
1.828412E+03	0.000000E+00	1.828412E+03
